Employee_ID,Age,Age_Category ,Gender,Job_Role,Industry,Years_of_Experience,Years_of_Experience_Category,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP2755,32,Early Professional,Female,Designer,Consulting,10,Intermediate,Onsite,31,0,1,Medium,Anxiety,No,Increase,4,Satisfied,1,Weekly,Good,Europe
EMP2756,52,Early Professional,Female,Sales,Consulting,5,Beginner,Onsite,56,11,1,Medium,Depression,Yes,No Change,2,Neutral,5,Weekly,Poor,North America
EMP2758,25,Young Adult,Female,Sales,Finance,35,Expert,Onsite,53,14,2,Medium,Depression,No,Increase,5,Satisfied,4,None,Good,South America
EMP2759,45,Young Adult,Female,Marketing,Retail,3,Beginner,Hybrid,30,0,5,Low,None,No,Decrease,1,Satisfied,5,None,Good,Oceania
EMP2760,46,Mid-Career Professional,Female,Marketing,Manufacturing,22,Expert,Onsite,56,13,5,Medium,None,Yes,No Change,4,Unsatisfied,4,Daily,Average,North America
EMP2765,45,Mid-Career Professional,Male,Designer,Education,1,Beginner,Onsite,25,9,4,Low,None,Yes,Decrease,4,Unsatisfied,2,Weekly,Poor,Africa
EMP2767,47,Early Professional,Male,Data Scientist,Healthcare,28,Expert,Hybrid,42,8,5,Medium,Depression,No,No Change,3,Unsatisfied,5,None,Poor,South America
EMP2769,55,Young Adult,Female,Designer,Manufacturing,34,Expert,Hybrid,34,8,1,Medium,None,No,No Change,3,Satisfied,2,Weekly,Good,North America
EMP2770,24,Senior Professional,Female,Marketing,Finance,5,Beginner,Remote,35,1,5,Low,Anxiety,No,Decrease,5,Neutral,1,Daily,Average,Africa
EMP2771,33,Young Adult,Female,Designer,Finance,24,Expert,Onsite,27,13,3,Medium,Depression,Yes,No Change,4,Neutral,4,None,Good,Asia
EMP2772,22,Early Professional,Male,Marketing,IT,27,Expert,Hybrid,43,7,5,High,Depression,Yes,No Change,3,Unsatisfied,2,Weekly,Average,North America
EMP2775,35,Mid-Career Professional,Female,Marketing,Education,25,Expert,Onsite,20,2,3,High,Burnout,Yes,Increase,5,Neutral,3,Weekly,Poor,Africa
EMP2778,23,Senior Professional,Male,Data Scientist,Consulting,19,Advanced,Onsite,53,3,3,Low,Anxiety,No,Decrease,5,Satisfied,3,Weekly,Poor,Oceania
EMP2780,46,Mid-Career Professional,Male,Sales,Consulting,24,Expert,Onsite,37,6,1,Medium,Burnout,No,Increase,2,Unsatisfied,4,Weekly,Good,Africa
EMP2781,24,Mid-Career Professional,Female,Designer,IT,31,Expert,Remote,59,1,1,High,Burnout,Yes,No Change,5,Satisfied,1,None,Poor,South America
EMP2783,55,Mid-Career Professional,Female,Sales,Retail,31,Expert,Hybrid,32,0,4,Low,Burnout,No,Increase,2,Neutral,3,Daily,Good,Africa
EMP2786,24,Early Professional,Female,Software Engineer,Finance,10,Intermediate,Hybrid,45,7,1,High,Burnout,Yes,Decrease,5,Unsatisfied,4,None,Poor,Oceania
EMP2787,48,Young Adult,Male,Sales,Manufacturing,26,Expert,Remote,36,4,3,Medium,Burnout,No,No Change,3,Unsatisfied,4,Daily,Poor,Asia
EMP2788,52,Mid-Career Professional,Female,Data Scientist,Retail,17,Advanced,Remote,28,10,3,Low,Burnout,No,Decrease,4,Satisfied,5,Weekly,Good,Oceania
EMP2790,57,Early Professional,Female,Sales,Healthcare,17,Advanced,Hybrid,40,11,5,Low,Burnout,Yes,Decrease,3,Unsatisfied,3,None,Average,South America
EMP2791,27,Senior Professional,Male,Marketing,Retail,16,Advanced,Hybrid,40,11,1,Medium,None,Yes,Increase,3,Satisfied,1,Daily,Good,Africa
EMP2793,49,Early Professional,Male,Marketing,Education,34,Expert,Onsite,21,0,3,High,None,No,No Change,4,Neutral,5,Weekly,Poor,Africa
EMP2795,52,Senior Professional,Male,Software Engineer,Healthcare,4,Beginner,Remote,41,10,4,Medium,Depression,No,No Change,2,Neutral,4,Daily,Good,Europe
EMP2796,27,Senior Professional,Female,Data Scientist,Healthcare,35,Expert,Hybrid,23,15,5,Medium,None,Yes,No Change,2,Unsatisfied,5,None,Average,South America
EMP2797,55,Young Adult,Male,Marketing,Healthcare,20,Advanced,Onsite,47,15,5,High,Depression,No,No Change,3,Unsatisfied,3,Weekly,Good,Africa
EMP2802,35,Young Adult,Male,Sales,Healthcare,10,Intermediate,Remote,32,8,1,Medium,None,Yes,Increase,1,Neutral,3,Weekly,Poor,Europe
EMP2804,37,Senior Professional,Male,Marketing,Manufacturing,27,Expert,Remote,24,5,1,Low,None,No,Increase,5,Satisfied,1,Daily,Good,Asia
EMP2807,50,Senior Professional,Male,HR,Healthcare,18,Advanced,Remote,56,2,5,Low,Anxiety,No,Decrease,5,Unsatisfied,2,None,Good,Oceania
EMP2808,54,Senior Professional,Female,Project Manager,Consulting,27,Expert,Remote,38,12,3,Low,Burnout,Yes,No Change,3,Neutral,5,None,Good,South America
EMP2809,47,Senior Professional,Female,HR,Finance,26,Expert,Hybrid,47,6,1,Medium,Burnout,No,Increase,2,Neutral,3,Daily,Poor,Africa
EMP2813,33,Early Professional,Female,Designer,Retail,33,Expert,Remote,46,0,2,High,Depression,Yes,No Change,2,Neutral,1,None,Average,North America
EMP2814,22,Early Professional,Male,Marketing,IT,30,Expert,Remote,20,10,1,Medium,None,Yes,Increase,2,Satisfied,1,None,Poor,Oceania
EMP2815,38,Young Adult,Female,Project Manager,Finance,22,Expert,Remote,23,13,1,Low,Burnout,Yes,Decrease,1,Unsatisfied,3,Weekly,Good,Oceania
EMP2816,38,Early Professional,Male,HR,Consulting,21,Expert,Onsite,39,0,3,High,None,No,Decrease,1,Unsatisfied,4,None,Average,Oceania
EMP2817,36,Early Professional,Female,HR,Retail,19,Advanced,Hybrid,29,9,5,Medium,None,Yes,Increase,2,Neutral,4,Weekly,Poor,Asia
EMP2818,47,Early Professional,Male,Project Manager,Healthcare,7,Intermediate,Hybrid,49,8,2,High,Anxiety,Yes,Decrease,1,Unsatisfied,5,Weekly,Average,Africa
EMP2822,29,Early Professional,Male,Project Manager,Consulting,11,Advanced,Onsite,39,12,1,Low,Anxiety,Yes,Decrease,4,Satisfied,2,None,Poor,Oceania
EMP2827,50,Early Professional,Male,Sales,Manufacturing,16,Advanced,Remote,26,0,4,Medium,Burnout,No,No Change,4,Unsatisfied,4,Daily,Average,South America
EMP2829,42,Senior Professional,Female,Designer,Education,21,Expert,Remote,26,6,4,Medium,None,Yes,Decrease,2,Unsatisfied,1,Weekly,Poor,Asia
EMP2831,26,Young Adult,Female,Data Scientist,Consulting,7,Intermediate,Onsite,33,4,4,Medium,Burnout,No,No Change,1,Neutral,5,Daily,Poor,South America
EMP2832,47,Young Adult,Male,Sales,Consulting,34,Expert,Hybrid,44,6,1,Medium,Depression,Yes,No Change,1,Satisfied,5,Weekly,Average,Asia
EMP2833,40,Mid-Career Professional,Female,Data Scientist,Manufacturing,12,Advanced,Onsite,37,5,4,Low,None,Yes,No Change,4,Unsatisfied,4,None,Average,Africa
EMP2834,57,Mid-Career Professional,Female,HR,Education,12,Advanced,Onsite,20,1,5,High,None,No,Increase,4,Unsatisfied,4,None,Good,North America
EMP2837,52,Young Adult,Female,HR,Healthcare,33,Expert,Onsite,55,2,3,Low,None,No,No Change,5,Neutral,4,Daily,Good,South America
EMP2838,40,Senior Professional,Male,Project Manager,Healthcare,9,Intermediate,Hybrid,22,3,2,Low,None,Yes,No Change,4,Unsatisfied,3,Weekly,Good,Europe
EMP2839,46,Mid-Career Professional,Male,Project Manager,Healthcare,26,Expert,Remote,41,6,5,Medium,None,Yes,Increase,4,Neutral,3,Daily,Average,Asia
EMP2841,39,Senior Professional,Male,Software Engineer,Finance,13,Advanced,Onsite,48,13,5,Low,Depression,Yes,Decrease,1,Unsatisfied,3,Daily,Poor,South America
EMP2842,51,Early Professional,Male,Software Engineer,Education,4,Beginner,Onsite,56,9,5,Low,Burnout,Yes,Decrease,2,Unsatisfied,1,Weekly,Good,North America
EMP2843,48,Senior Professional,Female,Project Manager,Healthcare,33,Expert,Onsite,45,0,5,Low,Burnout,Yes,No Change,1,Neutral,2,Weekly,Poor,Asia
EMP2844,47,Mid-Career Professional,Male,Sales,Finance,30,Expert,Remote,53,2,4,Medium,None,Yes,No Change,3,Neutral,1,None,Average,North America
EMP2847,32,Early Professional,Female,Marketing,Education,24,Expert,Onsite,55,14,4,Medium,Burnout,Yes,Increase,3,Neutral,5,Weekly,Average,Oceania
EMP2849,47,Young Adult,Female,Project Manager,Finance,30,Expert,Hybrid,57,10,5,Low,Depression,No,Decrease,4,Unsatisfied,1,None,Poor,South America
EMP2850,52,Mid-Career Professional,Female,Designer,Retail,17,Advanced,Hybrid,37,10,2,High,Burnout,No,No Change,3,Unsatisfied,1,Weekly,Average,South America
EMP2851,55,Senior Professional,Male,Marketing,Retail,30,Expert,Remote,56,9,2,Medium,Anxiety,No,Decrease,3,Neutral,3,None,Poor,South America
EMP2852,60,Senior Professional,Male,Project Manager,Healthcare,21,Expert,Onsite,23,14,1,High,Burnout,Yes,No Change,2,Satisfied,5,Daily,Good,Asia
EMP2853,52,Senior Professional,Female,Designer,IT,29,Expert,Onsite,49,2,4,Medium,Depression,Yes,No Change,1,Neutral,2,Weekly,Good,Europe
EMP2855,30,Early Professional,Male,Designer,Retail,1,Beginner,Remote,33,6,2,Low,Burnout,No,Decrease,1,Unsatisfied,3,None,Average,North America
EMP2857,28,Senior Professional,Male,Marketing,Education,12,Advanced,Onsite,54,3,4,High,None,Yes,No Change,5,Satisfied,3,Daily,Average,Europe
EMP2858,32,Young Adult,Male,Data Scientist,IT,7,Intermediate,Onsite,57,8,4,Medium,Burnout,No,No Change,5,Neutral,1,None,Poor,Europe
EMP2859,31,Early Professional,Male,Software Engineer,Finance,28,Expert,Hybrid,42,1,3,High,Burnout,Yes,Increase,3,Neutral,5,Daily,Poor,Asia
EMP2860,60,Early Professional,Female,Software Engineer,IT,27,Expert,Onsite,49,2,5,Medium,Burnout,Yes,No Change,1,Unsatisfied,5,None,Poor,Europe
EMP2861,23,Senior Professional,Female,Sales,Manufacturing,11,Advanced,Onsite,33,7,4,Low,None,No,Increase,3,Unsatisfied,1,None,Average,Asia
EMP2863,44,Young Adult,Male,Software Engineer,Consulting,34,Expert,Hybrid,56,7,5,Low,Depression,Yes,No Change,3,Satisfied,1,Weekly,Good,Asia
EMP2865,28,Mid-Career Professional,Male,Project Manager,Education,16,Advanced,Remote,36,3,1,High,None,No,Decrease,5,Satisfied,1,Daily,Good,South America
EMP2866,22,Young Adult,Female,Marketing,Consulting,3,Beginner,Remote,26,3,3,Low,Depression,Yes,Decrease,4,Unsatisfied,3,Daily,Poor,Oceania
EMP2868,56,Mid-Career Professional,Male,HR,IT,11,Advanced,Hybrid,54,15,5,Low,None,No,Decrease,3,Unsatisfied,4,Weekly,Poor,South America
EMP2869,54,Senior Professional,Male,Sales,Consulting,8,Intermediate,Onsite,46,3,5,Low,None,Yes,Decrease,5,Satisfied,4,None,Poor,Oceania
EMP2870,49,Senior Professional,Female,Data Scientist,Consulting,3,Beginner,Remote,36,10,5,Medium,Burnout,Yes,Increase,1,Unsatisfied,2,Weekly,Average,North America
EMP2872,31,Young Adult,Male,Designer,Finance,6,Intermediate,Remote,36,9,4,Low,None,Yes,Decrease,1,Unsatisfied,1,None,Average,South America
EMP2873,26,Early Professional,Male,Data Scientist,Retail,20,Advanced,Onsite,46,4,5,Low,Anxiety,No,No Change,2,Neutral,3,None,Good,Asia
EMP2876,39,Early Professional,Female,Data Scientist,Education,18,Advanced,Onsite,38,15,2,High,None,No,Increase,5,Satisfied,4,None,Average,Asia
EMP2877,42,Early Professional,Female,Data Scientist,Consulting,17,Advanced,Onsite,60,2,4,Medium,Burnout,No,Increase,3,Satisfied,2,None,Poor,South America
EMP2878,27,Mid-Career Professional,Male,Project Manager,Healthcare,5,Beginner,Onsite,48,1,4,Medium,None,Yes,Increase,2,Unsatisfied,3,Daily,Good,South America
EMP2881,46,Mid-Career Professional,Male,Designer,IT,24,Expert,Onsite,30,0,5,Medium,Anxiety,No,No Change,5,Satisfied,2,None,Average,South America
EMP2882,57,Mid-Career Professional,Male,Data Scientist,Retail,11,Advanced,Remote,42,14,1,High,Depression,Yes,No Change,4,Neutral,2,None,Poor,Africa
EMP2883,50,Senior Professional,Female,Data Scientist,Retail,23,Expert,Onsite,51,11,5,High,Depression,Yes,Decrease,2,Satisfied,1,None,Poor,Asia
EMP2884,31,Senior Professional,Male,Designer,Healthcare,15,Advanced,Onsite,28,11,4,High,Depression,No,No Change,5,Satisfied,4,Weekly,Poor,South America
EMP2885,56,Early Professional,Male,Software Engineer,Healthcare,15,Advanced,Hybrid,60,14,4,Low,Depression,Yes,No Change,2,Unsatisfied,1,Daily,Good,North America
EMP2886,31,Senior Professional,Female,Project Manager,Finance,15,Advanced,Onsite,35,0,1,Medium,Anxiety,No,Increase,3,Neutral,2,Weekly,Poor,South America
EMP2890,47,Senior Professional,Female,Sales,Consulting,10,Intermediate,Remote,45,13,4,High,Anxiety,Yes,Decrease,4,Neutral,5,Daily,Average,Europe
EMP2892,25,Young Adult,Female,Designer,Consulting,20,Advanced,Remote,35,1,3,High,Anxiety,No,Decrease,5,Neutral,4,None,Average,North America
EMP2893,35,Young Adult,Female,Software Engineer,Healthcare,12,Advanced,Onsite,41,13,5,Medium,None,Yes,Increase,3,Unsatisfied,3,Daily,Poor,South America
EMP2894,26,Early Professional,Female,Project Manager,Consulting,15,Advanced,Remote,31,8,3,Medium,Anxiety,No,No Change,3,Unsatisfied,5,None,Poor,Europe
EMP2895,31,Young Adult,Female,HR,Retail,6,Intermediate,Hybrid,22,2,1,Medium,Burnout,No,Increase,3,Satisfied,5,Weekly,Poor,North America
EMP2898,41,Mid-Career Professional,Female,Data Scientist,Finance,30,Expert,Hybrid,49,13,5,Low,Anxiety,Yes,Decrease,2,Neutral,4,None,Good,Asia
EMP2899,30,Mid-Career Professional,Male,Project Manager,IT,25,Expert,Remote,52,3,1,Low,Burnout,No,Decrease,1,Neutral,2,Daily,Poor,North America
EMP2901,34,Young Adult,Female,HR,Consulting,23,Expert,Hybrid,22,9,3,High,Burnout,No,Decrease,2,Unsatisfied,5,None,Good,Asia
EMP2902,25,Early Professional,Male,Data Scientist,Retail,17,Advanced,Remote,35,7,3,Medium,Depression,Yes,Increase,2,Unsatisfied,1,Daily,Good,North America
EMP2903,49,Young Adult,Female,Sales,IT,35,Expert,Hybrid,52,12,1,Medium,Depression,Yes,No Change,2,Neutral,2,Weekly,Good,Asia
EMP2904,33,Mid-Career Professional,Female,Software Engineer,Finance,26,Expert,Onsite,45,15,2,High,None,Yes,Decrease,3,Satisfied,5,None,Good,Europe
EMP2905,59,Early Professional,Male,Data Scientist,Education,6,Intermediate,Hybrid,30,3,3,Low,Burnout,No,Decrease,2,Satisfied,3,Weekly,Poor,South America
EMP2906,48,Senior Professional,Male,HR,Retail,2,Beginner,Onsite,56,5,4,High,Depression,No,Decrease,5,Unsatisfied,3,Weekly,Poor,North America
EMP2907,54,Mid-Career Professional,Male,Data Scientist,Retail,7,Intermediate,Remote,21,2,1,High,Depression,Yes,No Change,5,Unsatisfied,1,None,Poor,Africa
EMP2908,54,Senior Professional,Female,Project Manager,Manufacturing,29,Expert,Hybrid,56,0,1,High,Anxiety,Yes,Decrease,3,Neutral,1,None,Average,Africa
EMP2910,51,Young Adult,Male,Data Scientist,Finance,2,Beginner,Hybrid,25,9,2,Low,Burnout,Yes,No Change,3,Unsatisfied,5,Daily,Average,Asia
EMP2911,44,Senior Professional,Female,Project Manager,IT,6,Intermediate,Remote,27,15,4,Medium,Anxiety,No,No Change,2,Neutral,4,None,Average,Oceania
EMP2919,54,Senior Professional,Male,Data Scientist,Healthcare,22,Expert,Hybrid,38,6,1,Low,None,Yes,Decrease,1,Unsatisfied,3,Weekly,Poor,South America
EMP2920,29,Senior Professional,Male,Designer,Consulting,23,Expert,Remote,43,9,1,Low,Anxiety,Yes,No Change,5,Satisfied,5,Weekly,Good,South America
EMP2921,34,Young Adult,Male,Designer,Consulting,7,Intermediate,Hybrid,20,12,1,High,Depression,No,Decrease,4,Unsatisfied,5,None,Poor,South America
EMP2922,52,Early Professional,Female,HR,Retail,7,Intermediate,Remote,52,7,4,Medium,Anxiety,No,Decrease,1,Neutral,3,None,Average,Asia
EMP2924,58,Young Adult,Female,Sales,Retail,33,Expert,Remote,56,15,4,Medium,Depression,No,Increase,3,Satisfied,3,Weekly,Poor,Africa
EMP2925,22,Senior Professional,Female,Software Engineer,Consulting,25,Expert,Onsite,38,5,3,Medium,Depression,No,Decrease,1,Neutral,4,Weekly,Poor,Oceania
EMP2928,33,Early Professional,Male,Project Manager,Finance,3,Beginner,Remote,53,8,2,Low,Burnout,No,No Change,1,Unsatisfied,2,Weekly,Average,Africa
EMP2930,26,Mid-Career Professional,Male,Designer,Retail,17,Advanced,Onsite,55,15,5,Medium,Burnout,No,Decrease,4,Satisfied,3,None,Good,Oceania
EMP2931,40,Young Adult,Female,Designer,Finance,12,Advanced,Remote,54,13,3,High,None,Yes,No Change,4,Satisfied,3,Weekly,Good,North America
EMP2933,43,Early Professional,Female,Data Scientist,Retail,32,Expert,Hybrid,34,13,2,Medium,None,No,No Change,3,Neutral,1,Weekly,Poor,Oceania
EMP2935,23,Early Professional,Female,HR,IT,27,Expert,Onsite,60,15,5,Medium,None,No,Increase,5,Satisfied,1,Daily,Average,North America
EMP2936,29,Young Adult,Male,Project Manager,Healthcare,6,Intermediate,Remote,20,11,1,Medium,Anxiety,No,Decrease,5,Satisfied,3,None,Average,South America
EMP2940,24,Senior Professional,Female,Sales,IT,23,Expert,Onsite,58,10,4,Medium,Anxiety,Yes,Increase,3,Satisfied,2,Weekly,Poor,South America
EMP2942,49,Early Professional,Male,Data Scientist,Consulting,25,Expert,Remote,30,2,5,Low,Burnout,Yes,No Change,5,Satisfied,5,None,Average,Oceania
EMP2943,29,Mid-Career Professional,Female,Designer,Healthcare,30,Expert,Remote,42,5,4,High,None,No,No Change,1,Unsatisfied,3,Daily,Good,North America
EMP2944,58,Young Adult,Male,Data Scientist,Education,19,Advanced,Remote,34,5,2,Medium,None,No,Increase,5,Satisfied,3,None,Good,North America
EMP2945,54,Senior Professional,Male,Project Manager,IT,12,Advanced,Remote,41,11,3,Medium,Burnout,Yes,No Change,2,Satisfied,2,Daily,Good,Europe
EMP2946,25,Senior Professional,Female,Data Scientist,Retail,19,Advanced,Remote,22,12,4,Medium,Depression,No,No Change,4,Unsatisfied,2,None,Average,Oceania
EMP2947,35,Young Adult,Male,Sales,Consulting,34,Expert,Onsite,24,12,2,Medium,Burnout,No,Decrease,3,Neutral,5,None,Average,Asia
EMP2952,37,Senior Professional,Female,Software Engineer,Finance,30,Expert,Remote,47,7,4,Medium,Burnout,Yes,Increase,2,Unsatisfied,1,Weekly,Average,Europe
EMP2953,58,Early Professional,Female,Marketing,Retail,5,Beginner,Onsite,41,7,2,High,Burnout,Yes,Decrease,1,Unsatisfied,5,Daily,Good,South America
EMP2955,37,Mid-Career Professional,Female,Marketing,IT,25,Expert,Remote,35,6,5,High,Anxiety,Yes,Decrease,5,Unsatisfied,4,None,Average,Oceania
EMP2956,22,Early Professional,Male,Marketing,Consulting,3,Beginner,Remote,60,11,5,High,Depression,No,Increase,3,Unsatisfied,2,Weekly,Good,Europe
EMP2957,54,Young Adult,Male,HR,IT,27,Expert,Onsite,56,6,5,High,None,No,Decrease,1,Unsatisfied,4,None,Average,Africa
EMP2961,37,Early Professional,Female,HR,Consulting,2,Beginner,Hybrid,22,14,4,Low,Depression,No,No Change,2,Satisfied,4,Weekly,Poor,Africa
EMP2962,45,Early Professional,Male,Project Manager,Education,29,Expert,Remote,37,12,5,Medium,Depression,No,No Change,5,Neutral,2,Weekly,Average,Europe
EMP2965,35,Young Adult,Male,Software Engineer,Manufacturing,20,Advanced,Remote,60,14,5,High,Anxiety,No,No Change,4,Neutral,2,Weekly,Good,South America
EMP2968,31,Mid-Career Professional,Male,Designer,Healthcare,22,Expert,Hybrid,48,3,3,Medium,None,Yes,Decrease,3,Unsatisfied,5,Daily,Poor,South America
EMP2969,42,Early Professional,Male,Project Manager,IT,35,Expert,Remote,58,14,2,Medium,Depression,No,No Change,5,Neutral,2,None,Poor,North America
EMP2972,55,Young Adult,Male,Project Manager,Healthcare,28,Expert,Onsite,50,13,1,Medium,Depression,Yes,No Change,1,Satisfied,3,Daily,Good,South America
EMP2973,42,Senior Professional,Male,HR,Manufacturing,1,Beginner,Onsite,39,2,4,High,Anxiety,Yes,Increase,5,Neutral,1,None,Poor,Africa
EMP2975,27,Mid-Career Professional,Male,Software Engineer,IT,22,Expert,Remote,36,1,1,Low,Anxiety,Yes,Decrease,3,Unsatisfied,4,Weekly,Poor,Africa
EMP2976,58,Young Adult,Male,Sales,IT,22,Expert,Hybrid,60,15,1,High,Depression,Yes,Decrease,2,Unsatisfied,2,None,Average,Oceania
EMP2979,23,Mid-Career Professional,Male,Data Scientist,Manufacturing,21,Expert,Onsite,38,10,5,Medium,None,No,No Change,1,Satisfied,5,None,Average,Oceania
EMP2980,22,Young Adult,Female,Data Scientist,Consulting,23,Expert,Onsite,56,4,3,Low,Burnout,Yes,No Change,1,Unsatisfied,4,Weekly,Poor,Oceania
EMP2981,30,Young Adult,Female,Software Engineer,Consulting,35,Expert,Hybrid,54,8,1,Low,Burnout,No,No Change,3,Unsatisfied,5,Weekly,Poor,Asia
EMP2982,47,Early Professional,Female,Software Engineer,Manufacturing,29,Expert,Hybrid,23,2,1,High,Anxiety,Yes,Increase,2,Neutral,1,Weekly,Average,Oceania
EMP2983,54,Mid-Career Professional,Male,Software Engineer,Education,5,Beginner,Remote,46,11,1,High,Depression,No,Increase,2,Satisfied,5,Weekly,Poor,South America
EMP2984,47,Senior Professional,Female,Project Manager,Healthcare,13,Advanced,Hybrid,46,15,1,High,Depression,Yes,Decrease,3,Neutral,3,Weekly,Average,South America
EMP2985,52,Mid-Career Professional,Male,Designer,Education,16,Advanced,Remote,59,8,1,Medium,Anxiety,Yes,No Change,5,Satisfied,3,None,Good,South America
EMP2987,33,Early Professional,Female,Data Scientist,Education,18,Advanced,Remote,55,0,5,High,Burnout,Yes,Increase,2,Unsatisfied,4,Weekly,Good,Africa
EMP2993,36,Mid-Career Professional,Female,Software Engineer,IT,29,Expert,Remote,43,13,3,High,Anxiety,Yes,No Change,2,Satisfied,3,None,Good,Asia
EMP2995,33,Senior Professional,Female,Data Scientist,Finance,1,Beginner,Onsite,47,12,2,Low,Depression,No,No Change,1,Neutral,2,None,Poor,Oceania
EMP2996,51,Early Professional,Male,Marketing,Education,22,Expert,Hybrid,27,4,5,High,Depression,No,Decrease,5,Satisfied,2,None,Good,South America
EMP2998,28,Mid-Career Professional,Male,Designer,Finance,10,Intermediate,Remote,33,11,4,High,None,Yes,No Change,4,Neutral,3,Daily,Good,North America
EMP2999,26,Young Adult,Male,Designer,Consulting,25,Expert,Onsite,42,12,4,High,Burnout,No,No Change,5,Satisfied,1,Weekly,Good,Oceania
